agent,model,omega,beta,ll,group,ntrials,exp,prolificID
5d88db42c1d06e001a1fdcab,map,0.17919921875000006,2.28546142578125,76.27749666159164,value,460,FullPilot12_2,5d88db42c1d06e001a1fdcab
65707ef834f5c6af96da98ce,map,0.903472900390625,1.732177734375,76.89029931511051,perceptual,460,FullPilot12_2,65707ef834f5c6af96da98ce
66c1c5cb4b460dacc8290b9e,map,0.22231950554996732,3.1769268959760666,63.298416224070806,value,460,FullPilot12_2,66c1c5cb4b460dacc8290b9e
60dfd857e293a99dd577f4c8,map,0.4074210949242115,5.256711840629578,49.44641684107104,combined,460,FullPilot12_2,60dfd857e293a99dd577f4c8
62877d5f6a054e53313ac916,map,0.8966358322650194,3.8180354982614517,50.773429687676675,perceptual,460,FullPilot12_2,62877d5f6a054e53313ac916
63d15e1be853005ff591b935,map,0.4412275701761246,4.31416392326355,61.50964224703094,combined,460,FullPilot12_2,63d15e1be853005ff591b935
5fadeb340e10471fdeb5fbf5,map,0.999994659423828,0.57647705078125,95.3917549611271,perceptual,460,FullPilot12_2,5fadeb340e10471fdeb5fbf5
678ff21fa8893f9d40bb501b,map,0.7653577104210854,2.6211369037628174,71.90864901008749,perceptual,460,FullPilot12_2,678ff21fa8893f9d40bb501b
66a11a89ba4d8204d085ef26,map,0.9999998092651367,2.252960205078125,65.47869191382202,perceptual,460,FullPilot12_2,66a11a89ba4d8204d085ef26
5b5a822e1ad8270001c4f28d,map,0.8449405215680599,1.6199728846549988,84.9673866764701,perceptual,459,FullPilot12_2,5b5a822e1ad8270001c4f28d
5c2ab2de9136140001b90737,map,0.80146484375,0.0,99.81319397183192,random,460,FullPilot12_2,5c2ab2de9136140001b90737
607668ac450fc6e3025a131d,map,0.9999999970197677,4.372912645339966,48.71102506027755,perceptual,460,FullPilot12_2,607668ac450fc6e3025a131d
672fd24711f758e7a04ac043,map,0.9999999970197677,3.494333028793335,49.94225654356238,perceptual,460,FullPilot12_2,672fd24711f758e7a04ac043
666a595482c8935d66657089,map,0.9869046848267317,2.822148948907852,55.66532656148693,perceptual,460,FullPilot12_2,666a595482c8935d66657089
67ddf7048bb4a1eb57c71031,map,0.999994659423828,0.85601806640625,90.38298934201161,perceptual,460,FullPilot12_2,67ddf7048bb4a1eb57c71031
662b24af863fd5cc1437384c,map,0.9735741563141346,7.141616344451904,24.23530822627015,perceptual,460,FullPilot12_2,662b24af863fd5cc1437384c
67414f166555ae3cdffa2efb,map,0.9999927498003671,1.3692372466175584,87.02055374862829,perceptual,460,FullPilot12_2,67414f166555ae3cdffa2efb
668c0bc95fadbd0e93071351,map,0.3486083984375,0.0,99.81319397183192,random,460,FullPilot12_2,668c0bc95fadbd0e93071351
610a1655e385fd7341e12778,map,0.9810233179479837,1.0362931340932846,88.39029169766873,perceptual,460,FullPilot12,610a1655e385fd7341e12778
66f6c4195f17d26ce8c8018d,map,0.9937615811824798,2.1337509155273438,65.42888495979459,perceptual,460,FullPilot12,66f6c4195f17d26ce8c8018d
636590165e6fcc3e84ee2b6d,map,0.31619873046875,0.0,99.81319397183192,random,456,FullPilot12,636590165e6fcc3e84ee2b6d
660d619f39d061875f78ac8c,map,0.317626953125,0.0,99.81319397183192,random,460,FullPilot12,660d619f39d061875f78ac8c
667ad18688c9319e6559bdc4,map,0.6576763738279624,3.891428078786703,51.04783436191239,combined,460,FullPilot12,667ad18688c9319e6559bdc4
669ede47eb98d478aff45414,map,0.29974835366010666,5.303099453449249,46.903194818049464,value,460,FullPilot12,669ede47eb98d478aff45414
60d7922fc3809c404939251c,map,0.93912342954427,3.601863905787468,60.404014279366045,perceptual,460,FullPilot12,60d7922fc3809c404939251c
5a9353586219a30001d2f2af,map,8.344650270775134e-08,0.2426767349243164,99.29867043296186,random,460,FullPilot12,5a9353586219a30001d2f2af
5d5b67ab9ad5a300181398dc,map,0.8778560705017298,2.9863858968019485,54.71115907537308,perceptual,460,FullPilot12,5d5b67ab9ad5a300181398dc
6165e6f471254e3af05c5057,map,0.4948313865810633,0.666730385273695,97.70584645195146,random,460,FullPilot12,6165e6f471254e3af05c5057
66f7102d3196ce5e60b2c1bd,map,0.944190040230751,2.6133370399475098,66.47640831974367,perceptual,460,FullPilot12,66f7102d3196ce5e60b2c1bd
66eeda2bc7d6e9b92b4a81c0,map,0.9696701407432555,5.697270631790161,36.21488372608041,perceptual,460,FullPilot12,66eeda2bc7d6e9b92b4a81c0
63626fe174f7db263a4aa8f2,map,1.2207031250044409e-05,0.361328125,97.98268056477143,random,459,FullPilot12,63626fe174f7db263a4aa8f2
6167175ed1680ecefc063aed,map,0.8266401786822826,3.7885853089392185,51.664801657949425,perceptual,460,FullPilot12,6167175ed1680ecefc063aed
66bb5ad727c62d0960db333c,map,0.8836547436192632,1.897638887166977,75.14382865068846,perceptual,460,FullPilot12,66bb5ad727c62d0960db333c
64db80772c860983ea3a7310,map,0.33125000000000004,0.0,99.81319397183192,random,460,FullPilot12,64db80772c860983ea3a7310
657b6239aa8091bfa2b24ae0,map,0.9131461799144744,1.503744125366211,86.80909365315621,perceptual,460,FullPilot12,657b6239aa8091bfa2b24ae0
66b104dedef80475efe58141,map,0.696022915840149,2.0950329303741455,78.59744235355183,perceptual,460,FullPilot12,66b104dedef80475efe58141
60da2baf34bde948982f84db,map,0.9477202598005533,0.8628977835178375,91.02380606891394,perceptual,460,FullPilot12,60da2baf34bde948982f84db
663a623d4ea504f754d08b02,map,0.9999998092651367,5.162677764892578,44.15906680543855,perceptual,460,FullPilot12,663a623d4ea504f754d08b02
5ac560359534ba0001c74715,map,0.5619067050516605,3.354635536670685,68.23125050983974,combined,460,FullPilot12,5ac560359534ba0001c74715
665c4e3dc160ab38d079635a,map,0.33166080461815,0.30855102464556694,99.27966381575641,random,460,FullPilot12,665c4e3dc160ab38d079635a
663eea8e72f4269ddd149eba,map,0.999994659423828,0.5157470703125,96.22146041516541,perceptual,460,FullPilot12,663eea8e72f4269ddd149eba
5d44afdcad6d110019b0a960,map,0.9509770982025656,3.2128554687369615,59.23663802232906,perceptual,460,FullPilot12,5d44afdcad6d110019b0a960
66acee53fddf185342f15a88,map,0.6482789918780327,3.835342824459076,52.6018448193038,combined,460,FullPilot12,66acee53fddf185342f15a88
660c9c26e4220931438f3d30,map,0.6712905883789062,5.14404296875,44.55633777878596,perceptual,460,FullPilot12,660c9c26e4220931438f3d30
669f45c902420af78b04a9b1,map,0.043313789367675826,2.0789337158203125,74.0748347394551,value,460,FullPilot12,669f45c902420af78b04a9b1
62b4ef82055cec7135502ada,map,0.32037353515625,0.0,99.81319397183192,random,460,FullPilot12,62b4ef82055cec7135502ada
58c42d725866f200017c5deb,map,0.8869659423828125,3.86932373046875,50.81674296373575,perceptual,460,FullPilot12,58c42d725866f200017c5deb
5e2b3e22a8f85318c2429121,map,0.5285713195800781,1.06781005859375,94.89913509633537,random,460,FullPilot12,5e2b3e22a8f85318c2429121
65e0ef2a74037d1530a40cca,map,0.37284698486328127,3.013916015625,72.19477508622292,combined,460,FullPilot12,65e0ef2a74037d1530a40cca
6646731363eb9f583aa62e05,map,2.9802322831784522e-09,1.6899827122688293,79.46634772600592,value,460,FullPilot12,6646731363eb9f583aa62e05
664a7e1665f30b00d2685ba3,map,0.6856532970654371,1.46343848813558,89.16992316559994,perceptual,460,FullPilot12,664a7e1665f30b00d2685ba3
66463a2c0a36377060b1910c,map,0.7602549483766778,4.832624299451709,37.09950808471802,perceptual,460,FullPilot12,66463a2c0a36377060b1910c
6087ee3e8df094dc6dd69e8e,map,0.999994659423828,0.3668212890625,98.05319000130345,perceptual,460,FullPilot12,6087ee3e8df094dc6dd69e8e
5a580fb6eedc320001426cd7,map,0.9044600442124646,5.904083992936648,34.07771454802263,perceptual,460,FullPilot12,5a580fb6eedc320001426cd7
66f09b3690fe3df51613a689,map,0.47452098578214646,5.342775583267212,48.98611072854409,combined,460,FullPilot12,66f09b3690fe3df51613a689
5d012b5ffade220017b10010,map,0.6254364013671875,5.574951171875,51.06374192505097,combined,460,FullPilot12,5d012b5ffade220017b10010
61363ce02e6022a741d63a6e,map,0.17081527709960942,1.18560791015625,91.41417971011319,value,460,FullPilot12,61363ce02e6022a741d63a6e
632fc453431e3369da22be81,map,0.9999999970197677,0.3827691078186035,97.3234085387377,perceptual,460,FullPilot12,632fc453431e3369da22be81
5d773df22fa4bf001a045aa9,map,0.62425537109375,1.492919921875,86.69996071882383,combined,460,FullPilot12,5d773df22fa4bf001a045aa9
5a9416ba6475f900019fa690,map,0.9999929043056909,4.612250460777432,42.113721491593196,perceptual,460,FullPilot12,5a9416ba6475f900019fa690
669628f0762cf2bfc381c161,map,0.9999999970197677,3.5161250829696655,48.751942709046,perceptual,460,FullPilot12,669628f0762cf2bfc381c161
66d9b86591a5610c3492d5d9,map,0.6078389912843705,2.6931166648864746,72.94821179045326,combined,460,FullPilot12,66d9b86591a5610c3492d5d9
5484d361fdf99b0379939d5b,map,0.47382164001464844,6.2807464599609375,44.69960861343412,combined,460,FullPilot12,5484d361fdf99b0379939d5b
66fc60b6f59bcb7d6dba7d4f,map,0.9999998092651367,1.254425048828125,84.96268673063068,perceptual,460,FullPilot12,66fc60b6f59bcb7d6dba7d4f
5d9cb58ee8783f0019c8bd06,map,0.9365062369615771,2.511954829096794,57.63370997200004,perceptual,460,FullPilot12,5d9cb58ee8783f0019c8bd06
6150fb8383f88eae3e5c795a,map,0.8620407104492187,0.7586669921875,94.74482716086942,perceptual,460,FullPilot12,6150fb8383f88eae3e5c795a
62865e3456c142785cfad2a7,map,0.49574966430664064,2.14447021484375,85.39626819773736,combined,458,FullPilot12,62865e3456c142785cfad2a7
66eefcfef4a122e447c654d1,map,0.7177695143618621,4.112990609137341,47.3087907603406,perceptual,460,FullPilot12,66eefcfef4a122e447c654d1
66cbc2627559d53c0e3e4ac4,map,0.20466510355472567,2.737715244293213,71.35450384443294,value,460,FullPilot12,66cbc2627559d53c0e3e4ac4
668180f26a3b162091510589,map,0.323394775390625,3.558349609375,64.05600753996401,value,460,FullPilot12,668180f26a3b162091510589
5ee738a018d5a84caa7e0f2a,map,0.6327063579112291,7.115938663482666,39.510601587409866,combined,460,FullPilot12,5ee738a018d5a84caa7e0f2a
66ffb576e0cde42ca9ea7fa7,map,0.9999999970197677,1.266428530216217,79.02785698833094,perceptual,460,FullPilot12,66ffb576e0cde42ca9ea7fa7
663784abc88d62265def75ea,map,0.9202019075863063,5.38001109380275,39.13944892707066,perceptual,460,FullPilot12,663784abc88d62265def75ea
5da4152a3ab39a0011295a3e,map,0.3634880065917969,0.8953857421875,95.90443821500577,combined,460,FullPilot12,5da4152a3ab39a0011295a3e
66182d2b06cbee83d298b517,map,0.9801706830970942,9.681841055862606,18.010189116436884,perceptual,460,FullPilot12,66182d2b06cbee83d298b517
66c7f746e43985cfcb2c99e6,map,0.5688241170719266,4.4162313640117645,53.893015900237465,combined,460,FullPilot12,66c7f746e43985cfcb2c99e6
66ee262c64a810b7ec1371e9,map,0.7906219473397869,3.7536882558924844,53.30745656427905,perceptual,460,FullPilot12,66ee262c64a810b7ec1371e9
628de7e8ff1744a9717d7883,map,0.7443683922290802,0.27260005474090576,99.5218975313006,random,460,FullPilot12,628de7e8ff1744a9717d7883
66e74251d30f3f96be79e2f0,map,0.03742255321703858,7.299577537924051,14.536418513159822,value,460,FullPilot12,66e74251d30f3f96be79e2f0
