agent,model,omega,beta,ll,group,ntrials,exp,prolificID
58c42d725866f200017c5deb,map,0.8908330440521239,3.8538742065429688,50.81775582441009,perceptual,460,FullPilot12,58c42d725866f200017c5deb
5e2b3e22a8f85318c2429121,map,0.5275425281375646,1.0692067444324493,94.89911351522612,random,460,FullPilot12,5e2b3e22a8f85318c2429121
65e0ef2a74037d1530a40cca,map,0.37248992919921875,3.00872802734375,72.19475452510653,combined,460,FullPilot12,65e0ef2a74037d1530a40cca
65d54b3b524fcafb543d1b23,map,0.32476806640625,0.0,99.81319397183192,random,460,FullPilot13,65d54b3b524fcafb543d1b23
5e65c5b41e30883349a25a61,map,0.18636341746896506,5.450480282306671,51.2756117185985,value,460,FullPilot13,5e65c5b41e30883349a25a61
5a4245ef7aebf70001152ee6,map,0.9994914820417762,0.40335066616535187,94.03451083824073,random,455,FullPilot13,5a4245ef7aebf70001152ee6
6646731363eb9f583aa62e05,map,1.9073486334786338e-07,1.69189453125,79.46635472756134,value,460,FullPilot12,6646731363eb9f583aa62e05
660ea6b5ee7b4979153dc5b8,map,0.9999999165534973,1.7529773712158203,76.30911837274014,perceptual,460,FullPilot13,660ea6b5ee7b4979153dc5b8
664a7e1665f30b00d2685ba3,map,0.6855686165578391,1.4635007790820964,89.16992301015688,perceptual,460,FullPilot12,664a7e1665f30b00d2685ba3
66e7d7caa4a0195186f6692f,map,0.5258255422115325,0.2924191951751709,99.29779225115904,random,460,FullPilot13,66e7d7caa4a0195186f6692f
66463a2c0a36377060b1910c,map,0.7601735664356966,4.836255287518725,37.09951498612658,perceptual,460,FullPilot12,66463a2c0a36377060b1910c
6087ee3e8df094dc6dd69e8e,map,0.9999999986961483,0.36639466881752014,98.05318867600626,perceptual,460,FullPilot12,6087ee3e8df094dc6dd69e8e
5a580fb6eedc320001426cd7,map,0.904308596253395,5.919021368026733,34.07778867629952,perceptual,460,FullPilot12,5a580fb6eedc320001426cd7
66fd855cf4cfd7ee139e35fd,map,0.004465192442876353,4.950010338798165,45.26527644992151,value,460,FullPilot13,66fd855cf4cfd7ee139e35fd
650dcec4d9e0685d5035c13e,map,0.9999999165534973,1.1976003646850586,84.4305277780084,perceptual,460,FullPilot13,650dcec4d9e0685d5035c13e
59daff10e776fd00015ec7ec,map,0.49861029386520384,0.8874225616455078,94.6483116102404,combined,460,FullPilot13,59daff10e776fd00015ec7ec
66f09b3690fe3df51613a689,map,0.4741955667734146,5.353660583496094,48.986228739648894,combined,460,FullPilot12,66f09b3690fe3df51613a689
5d012b5ffade220017b10010,map,0.6229095458984375,5.645751953125,51.05996260762878,combined,460,FullPilot12,5d012b5ffade220017b10010
