Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65e9eb42f68f407fd69cf4a7,63614899ad49a91f1ef09067,APPROVED,Not Applicable,2024-03-07T16:28:55.679000Z,2024-03-07T16:50:13.034000Z,2024-03-08T16:25:57.041000Z,2024-03-07T16:50:14.118289Z,1278.0,CJFYZJY7,3436,52,Male,White,United States,United States,United States,English,No,Full-Time
65eb3c695740bd30ec3e564c,58935d5d4d77be0001689f14,APPROVED,Not Applicable,2024-03-08T16:27:26.185000Z,2024-03-08T17:08:21.718000Z,2024-03-11T14:52:54.610000Z,2024-03-08T17:08:22.175158Z,2456.0,CJFYZJY7,3849,33,Male,White,United States,United States,United States,English,No,Full-Time
65eb3c696ff6798ef91c63d1,5d453e8723a5bb0001492546,APPROVED,Not Applicable,2024-03-08T16:27:21.716000Z,2024-03-08T17:22:01.514000Z,2024-03-11T14:52:54.993000Z,2024-03-08T17:23:06.846769Z,3280.0,CJFYZJY7,3425,29,Male,White,United States,United States,United States,English,Yes,Full-Time
65eb3c6bab7750edbcb250d2,5e1371f92b12bd9a96c2d902,APPROVED,Not Applicable,2024-03-08T16:27:35.977000Z,2024-03-08T17:24:41.393000Z,2024-03-11T14:52:55.245000Z,2024-03-08T17:24:42.061907Z,3426.0,CJFYZJY7,4442,43,Female,White,United States,United States,United States,English,No,Full-Time
65eb3c6d741c29c6458935ee,601b9077694f034f0092dd8f,APPROVED,Not Applicable,2024-03-08T16:27:32.445000Z,2024-03-08T16:49:43.464000Z,2024-03-11T14:52:55.496000Z,2024-03-08T16:49:43.989789Z,1332.0,CJFYZJY7,2215,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65eb3c6db8ee943ec50686d0,5865bdf7a3462300010673e3,APPROVED,Not Applicable,2024-03-08T16:27:31.392000Z,2024-03-08T16:58:54.205000Z,2024-03-11T14:52:55.728000Z,2024-03-08T16:58:54.796660Z,1883.0,CJFYZJY7,1320,48,Male,White,United States,United States,United States,English,No,Full-Time
660d3b5980fd98915f7b98e8,5727d93522e522000e7a0a3c,APPROVED,Not Applicable,2024-04-03T11:20:40.041000Z,2024-04-03T11:47:27.594000Z,2024-04-05T09:49:40.412000Z,2024-04-03T11:47:28.681043Z,1608.0,CJFYZJY7,4922,53,Male,White,United States,United States,United States,English,No,Part-Time
660d3b6bb6c78ea878dd93fa,628e0063fa56e316da2a71cb,APPROVED,Not Applicable,2024-04-03T11:20:44.561000Z,2024-04-03T11:48:38.952000Z,2024-04-05T09:49:40.908000Z,2024-04-03T11:48:40.243644Z,1675.0,CJFYZJY7,4486,49,Male,White,United States,United States,United States,English,No,Other
660d496d357cd091573b83f2,62740cf8e39eba1055ef571b,APPROVED,Not Applicable,2024-04-03T12:20:19.245000Z,2024-04-03T12:47:24.195000Z,2024-04-05T09:49:41.267000Z,2024-04-03T12:51:31.957260Z,1625.0,CJFYZJY7,4887,51,Female,Asian,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5cb143f38ecc7f5edf9c,63f77b9ca8439f6e1620c1cd,APPROVED,Not Applicable,2024-04-03T13:45:10.950000Z,2024-04-03T14:14:05.535000Z,2024-04-05T09:49:41.698000Z,2024-04-03T14:15:07.750222Z,1735.0,CJFYZJY7,2229,38,Male,White,New Zealand,United States,United States,English,No,Full-Time
