Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66f855bae1225a004ffc0076,65730caf8a2c0bd370472292,RETURNED,Not Applicable,2024-09-28T19:15:18.455000Z,,,2024-12-10T14:30:52.087946Z,,,158,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f85616d1a335dc91fe62af,66f7102d3196ce5e60b2c1bd,APPROVED,Not Applicable,2024-09-28T19:16:44.673000Z,2024-09-28T19:56:54.203000Z,2024-10-02T11:12:53.889000Z,2024-09-28T19:56:55.001221Z,2410.0,CJFYZJY7,1,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f85622e7886bbf1b9bc3f1,6150b927614a4f154f311f9d,TIMED-OUT,Not Applicable,2024-09-28T19:16:55.498000Z,,,2024-12-10T14:30:52.089268Z,6290037.0,,2365,34,Female,White,United States,United States,United States,English,No,Full-Time
66f8569934f170398719a587,669e4271338a375cba0ee4dc,RETURNED,Not Applicable,2024-09-28T19:28:49.342000Z,,,2024-12-10T14:30:52.090243Z,,,294,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66f8569df13a3255aad8e444,63626fe174f7db263a4aa8f2,APPROVED,Not Applicable,2024-09-28T19:19:08.213000Z,2024-09-28T21:06:44.383000Z,2024-10-02T11:12:48.983000Z,2024-09-28T21:25:16.755547Z,6457.0,NOCODE,694,51,Male,Other,United States,United States,United States,English,No,Part-Time
66f857173d3801f6b6c9d6e5,66c495953ba22743c08a8833,TIMED-OUT,Not Applicable,2024-09-28T19:21:09.765000Z,,,2024-12-10T14:30:52.093679Z,6289783.0,,43,48,Male,Black,United States,United States,United States,English,No,Due to start a new job within the next month
66f85d42730e31364b97d8a9,65d7618924ced69f831161c8,TIMED-OUT,Not Applicable,2024-09-28T19:47:33.641000Z,,,2024-12-10T14:30:52.094708Z,6288199.0,,417,49,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66f867764f17a4b6469ce265,6167175ed1680ecefc063aed,APPROVED,Not Applicable,2024-09-28T20:30:59.519000Z,2024-09-28T21:05:10.314000Z,2024-10-02T11:12:54.158000Z,2024-09-28T21:07:28.331749Z,2051.0,CJFYZJY7,1523,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
66f86f106489c84002334bf7,66bb5ad727c62d0960db333c,APPROVED,Not Applicable,2024-09-28T21:03:18.471000Z,2024-09-28T21:36:58.103000Z,2024-10-02T11:12:54.426000Z,2024-09-28T21:39:30.147129Z,2020.0,CJFYZJY7,17,27,Female,White,United States,United States,United States,English,Yes,Full-Time
66f871550507d75037b45b69,64db80772c860983ea3a7310,APPROVED,Not Applicable,2024-09-28T21:13:00.448000Z,2024-09-28T21:46:04.742000Z,2024-10-02T11:12:54.697000Z,2024-09-28T21:46:05.986236Z,1985.0,CJFYZJY7,2760,55,Female,Black,United States,United States,United States,English,No,Full-Time
